8.130000e+00 1.822973e-02 1.204929e+00 1.748054e-02 1.155410e+00 1.010096e+01
8.160000e+00 1.817044e-02 1.209889e+00 1.742465e-02 1.160231e+00 1.010089e+01
8.190000e+00 1.811155e-02 1.214852e+00 1.736913e-02 1.165054e+00 1.010082e+01
8.220000e+00 1.805307e-02 1.219817e+00 1.731399e-02 1.169879e+00 1.010073e+01
8.250000e+00 1.799500e-02 1.224785e+00 1.725923e-02 1.174706e+00 1.010064e+01
8.280000e+00 1.793733e-02 1.229754e+00 1.720484e-02 1.179536e+00 1.010054e+01
8.310000e+00 1.788005e-02 1.234726e+00 1.715080e-02 1.184368e+00 1.010043e+01
8.340000e+00 1.782316e-02 1.239701e+00 1.709713e-02 1.189201e+00 1.010032e+01
8.370000e+00 1.776666e-02 1.244677e+00 1.704382e-02 1.194037e+00 1.010020e+01
8.400000e+00 1.771053e-02 1.249655e+00 1.699086e-02 1.198875e+00 1.010007e+01
8.430000e+00 1.765479e-02 1.254636e+00 1.693825e-02 1.203715e+00 1.009993e+01
8.460000e+00 1.759942e-02 1.259619e+00 1.688598e-02 1.208557e+00 1.009978e+01
8.490000e+00 1.754441e-02 1.264603e+00 1.683405e-02 1.213400e+00 1.009963e+01
8.520000e+00 1.748978e-02 1.269590e+00 1.678246e-02 1.218246e+00 1.009946e+01
8.550000e+00 1.743550e-02 1.274578e+00 1.673120e-02 1.223093e+00 1.009929e+01
8.580000e+00 1.738157e-02 1.279569e+00 1.668028e-02 1.227942e+00 1.009911e+01
8.610000e+00 1.732800e-02 1.284561e+00 1.662968e-02 1.232793e+00 1.009893e+01
8.640000e+00 1.727478e-02 1.289556e+00 1.657940e-02 1.237645e+00 1.009873e+01
8.670000e+00 1.722191e-02 1.294552e+00 1.652944e-02 1.242500e+00 1.009853e+01
8.700000e+00 1.716937e-02 1.299550e+00 1.647979e-02 1.247355e+00 1.009831e+01
